Word,Polar
兴盛,1
垂爱,1
悠游,1
闷闷,-1
强梁,-1
热诚,1
生动的,1
奋发图强,1
懈怠,-1
用劲,1
邋里邋遢,-1
栽赃,-1
施展,-1
眉清目秀,1
高精尖,1
快乐论的,1
长篇累牍,-1
可靠程度,1
铁公鸡一毛不拔,-1
大厦,1
规矩,1
冰炭不相容,-1
恋恋不舍,1
知己,1
丰收,1
优良的,1
纸上谈兵,-1
不合群,-1
荏弱,-1
吸毒,-1
没良心,-1
少惹我,-1
唯我独尊,-1
满腔热血,1
薄田,-1
独立自主的,1
声明拒付,-1
策略性,-1
圣洁的,1
嘎,-1
一笔不苟,1
活跃,1
锺,1
侵夺,-1
潸然泪下,-1
使变陈腐,-1
合适地,1
黄熟,1
巧妙的,1
说来话长,-1
险象,-1
龙腾虎跃,1
雄伟,1
贿金,-1
精英,1
怯然,-1
乐而忘忧的,1
干净,1
油腻,-1
诛除,-1
津要,1
干麻,-1
违章式,-1
明睿,1
润泽,1
破门,-1
迷路的,-1
卓拔,1
去你,-1
有资格,-1
酸,-1
适宜的,1
蟊贼,-1
美轮美奂,1
混日,-1
朝霞,1
刺棒,-1
克捷,1
恼羞成怒,-1
覆亡,-1
目论,-1
没有,-1
无隙可乘,1
高参,1
引人入胜,1
偷生,-1
别才,1
淫乱,-1
肝肠寸断,-1
恰,1
鸾凤和鸣,1
宴尔,1
丑恶,-1
据理力争,1
荒凉的,-1
扬扬,1
睎,1
有创造力,1
热烈的,1
专心,1
恺切,1
未必的,-1
使不知所措,-1
连屁都不如,-1
够呛,-1
不要,-1
豺狼成性,-1
断代,-1
短缺,-1
平平安安,1
使产生纹裂,-1
勇士,1
耐用,1
被遗弃,-1
不离儿,1
崭新,1
枝蔓,-1
不恰当,-1
毒害,-1
语重心长,1
贬损的,-1
斩齐,1
炽热,1
一视同仁,1
老于世故,1
黑洞洞,-1
礼节性,1
等外,-1
黠慧,-1
不易了解的,-1
香喷喷,1
浑名,-1
琐细,-1
自我中心,-1
乱吃,-1
拜领,1
开采,1
严峻,-1
斗起来,-1
高才生,1
短视,-1
贪吃,-1
有毒的,-1
有弊,-1
之耻,-1
豪华的,1
引颈企盼,-1
使固定,1
甩掉,-1
喜冲冲,1
涣散,-1
厚利可图,-1
嫉俗,-1
名垂青史,1
祸国殃民,-1
风靡,1
道德不好的,-1
厝火积薪,-1
铁骨铮铮,1
##new,-1
机灵的,1
出卖,-1
差点儿,-1
娇贵,-1
墨守成规,-1
酸溜溜,-1
杂烩,-1
古雅的,1
惨败,-1
夭矫,1
死爱面子,-1
尽心,1
怎麽搞的,-1
使倾侧,-1
雄浑,1
偏安,-1
切愿,1
坦然,1
谦让,1
娴雅,1
恼怒,-1
老窝,-1
责罚,-1
扶助,1
才女,1
倒坍,-1
坐享其成,-1
洞视,1
敦厚,1
达意,1
气韵,1
娓娓,1
霸道,-1
恝然,-1
无人理睬,-1
嘴皮子,-1
使便宜,-1
酗酒,-1
富於机智,1
墨宝,1
假正经,-1
二话不说,1
多彩,1
不成体统,-1
求新,1
善说服的,1
货损,-1
深悉,1
跂望,1
褊狭,-1
殉职,1
畏缩不前,-1
阴惨的,-1
良,1
抛荒,-1
废话,-1
猛踢,-1
有爱心,1
俏货,1
相反的,-1
多嫌,-1
过强,-1
挺秀,1
不和谐,-1
存蓄,1
讶然失色,-1
邪神,-1
不知不觉,-1
倡,1
残匪,-1
经世,1
装糊涂,-1
毁灭,-1
播弄,-1
献花,1
鲰,-1
恋念,1
困顿,-1
肆行无忌,-1
陷阱,-1
悭吝,-1
丁一确三,1
酬对,1
才能,1
棘手,-1
天然,1
噍,-1
厚谢,1
长亲,1
扎手,-1
固陋,-1
直立,1
心醉,1
忠心赤胆,1
愁眉苦脸,-1
使凹下,-1
美好,1
踌躇满志,1
使变黑,-1
难处,-1
不费吹灰之力,1
推,1
嘉勉,1
逃掉,-1
清朗,1
良医,1
的真,1
荧荧,1
受腐蚀,-1
首恶,-1
长痔疮,-1
误差,-1
实际的,1
指责,-1
拈轻怕重,-1
丧乱,-1
听不清,-1
光辉灿烂,1
未受制止,-1
臭气冲天,-1
虢,-1
一窝蜂,-1
息息相关,-1
钻心,-1
宽旷,1
空洞无物,-1
浑金璞玉,1
错怪,-1
托付,1
吃瘪,-1
无疵,1
简单明了,1
救星,1
浅近,1
惠存,1
孤立,-1
企祷,1
叨叨,-1
省力,1
无限制,-1
承认,1
脏兮兮,-1
聚焦,1
热潮,1
一毛不拔,-1
盛景,1
善良的,1
使分裂,-1
泛滥,-1
得不到休息,-1
啼哭,-1
叫屁,-1
肉了叭叽,-1
腼腆,-1
泰然自若,1
孱头,-1
欠缺,-1
小报告,-1
脏乱,-1
人人自危,-1
怪诞的图样,-1
对称,1
沃土,1
拦劫,-1
杀,-1
清泉,1
礼聘,1
点首,1
清楚地,1
柔静,1
吊儿郎当,-1
唉呀,-1
颠倒,-1
俭省,1
饿殍,-1
狗眼看人低,-1
狂欢,1
帮助,1
圣洁,1
变得更坏,-1
感觉不到,-1
最低水平,-1
有名气,1
伤人,-1
乌漆墨黑,-1
奸计,-1
缓慢的,-1
珑玲,1
不堪入耳,-1
多产,1
中和,1
如旧,1
廉政,1
破败,-1
敲竹杠,-1
被遗弃的,-1
颠三倒四,-1
有效,1
受阻,-1
独有的,1
自得,1
易受..影响,-1
奖赏,1
哈,1
放弃,-1
手法,-1
实行,1
风骨,1
尤异,1
告发,-1
对立面,-1
荧,1
盗用,-1
发配,-1
辩才,1
没有考虑的,-1
入味,1
杂乱,-1
指望,1
抖颤,-1
清楚的,1
狂风,-1
洞见,1
不稳,-1
披沥,1
无信用,-1
慈颜,1
滋长,-1
遗弃,-1
不正当,-1
快马加鞭,1
不友好,-1
碧绿,1
森森,1
鲜润,1
相成,1
洋溢着幸福,1
留心,1
大惊,-1
不值得的,-1
爽心悦目,1
难捉摸,-1
繁密,1
令人折断腰,-1
无关重要,-1
宏富,1
清苦,-1
雄兵,1
懦弱的人,-1
入理,1
监牢,-1
祝词,1
春意,1
响当当,1
洞烛,1
放屁,-1
赞叹,1
美好的,1
甘泉,1
彻底的失败,-1
直瞪瞪,-1
牺牲,1
横祸,-1
毫无疑义,1
厚遇,1
意外,-1
不存在,-1
隔阂,-1
平静的,1
心惊胆战,-1
痛打,-1
深湛,1
温润,1
烦琐,-1
勇力,1
值得向往的,1
捷径,1
妙丽,1
下酒,1
朴素,1
和平,1
偷,-1
邪恶的,-1
暗示,-1
欠周到,-1
阴骘,-1
良言,1
西崽,-1
鼓舞人心,1
消耗,-1
分析纯,1
纯朴,1
解囊,1
梦想,1
箪食瓢饮,-1
严师畏友,1
红润的,1
吹牛皮,-1
瘟疫,-1
推毂,1
好日子,1
唤醒,1
佳人,1
想不到地,-1
不合标准,-1
欣慕,1
刺目,-1
口不应心,-1
歧视,-1
使变暗淡,-1
操劳,1
赤佬,-1
髒污,-1
至交,1
膀大腰圆,1
震颤,-1
言之有理,1
呼幺喝六,-1
困窘,-1
偷偷地吃,-1
紊乱,-1
有帮手的,1
可钦佩,1
浩大,1
学习,1
作对,-1
英雄式,1
破布条,-1
呈请,1
荐引,1
媸,-1
不忠诚,-1
使受伤,-1
冒充者,-1
值得注意的,1
气壮如牛,-1
唠叨,-1
浮浅,-1
憋着一肚子气,-1
绝对不会原谅你,-1
考究,1
胁迫,-1
勤勤恳恳,1
不省人事,-1
秀挺,1
堵心,-1
妖精,-1
解雇,-1
益友,1
吓跑,-1
绷着的脸,-1
可耻,-1
大叫大嚷着要求,-1
疯人,-1
使有缺陷,-1
瞒哄,-1
废品,-1
易爆发,-1
暴风,-1
骄横,-1
粗制滥造,-1
情急拼命的,-1
任贤用能,1
身体力行,1
严整,1
无暇,1
秉持公正,1
强迫..入伍,-1
燕尔,1
笨脚,-1
吉祥物,1
尖叫,-1
挺拔,1
拜金,-1
万劫不复,-1
递送,1
简练,1
俚俗,-1
详悉,1
使皱缩,-1
爽口,1
应名儿,-1
参拜,1
名牌,1
崎岖,-1
才望,1
鸟尽弓藏,-1
俊逸,1
巴掌,-1
欢度,1
洒脱,1
周到的,1
坐井观天,-1
面带怒色,-1
困难的,-1
势不两立,-1
标致的,1
眼皮子高,-1
一无所有,-1
盛气凌人,-1
言行不一,-1
品行端正,1
隆,1
焕发,1
如期,1
索费,-1
够了,-1
醇浓,1
举止文雅,1
宝号,1
渴望,1
行礼,1
生锈的,-1
烂帐,-1
震,-1
辛辣的,-1
匀圆,1
欢快,1
引以为荣,1
损害,-1
很烂,-1
当仁不让,1
精详,1
绝不原谅你,-1
异彩纷呈,1
袅,1
英气,1
赖词儿,-1
凶神,-1
后患,-1
吹捧,-1
树立,1
虚有其表,-1
打架,-1
没想到,-1
殷殷,1
冷厉,-1
利害攸关,1
经,1
无上光荣,1
正常的,1
正直的,1
骄傲,-1
含糊地说话,-1
超俗绝世,1
蔽政,-1
溜光水滑,1
快乐主义,1
不在乎,-1
盘陁,-1
沉陷,-1
暴力引起的,-1
良港,1
不顾後果,-1
坚毅,1
彻底,1
多闻,1
拖沓,-1
没脚,-1
摆脱了,-1
昂贵地,-1
鄙人,-1
鸣谢,1
不甘,-1
勤勉,1
庸俗的,-1
见所未见,1
东倒西歪,-1
干你娘,-1
谩,-1
万人空巷,1
显现,1
优等,1
飞灵,1
冷风,-1
夸赞,1
洒洒,1
袒护,-1
狐疑不决,-1
妖术,-1
败退,-1
不充分的,-1
目无全牛,1
诧愕,-1
晓事,1
有干劲的,1
过河拆桥,-1
生死不渝,1
顺情,1
敏捷地,1
易被瞒的,-1
同日而语,-1
纪念册,1
险,-1
雄大,1
不甘不愿,-1
人生不就是如此,-1
胜迹,1
闻出..的臭气,-1
一箭之仇,-1
仿造,-1
不明了的,-1
不称心,-1
清楚易懂,1
烦心,-1
才思,1
意见分歧,-1
沈闷的,-1
碌,-1
不平静,-1
名列前茅,1
灿烂,1
自吹自擂说,-1
白云苍狗,-1
经受不起,-1
灼,1
存抚,1
发誓要,-1
小天使,1
妓女,-1
搀扶,1
野蛮,-1
明亮,1
玉立,1
拼劲儿,1
使荒芜,-1
没有目标的,-1
未确定的,-1
想象力,1
可信赖性,1
伤怀,-1
重要性,1
死胖女,-1
其实,1
丢丑的人,-1
揭露,-1
私底下,-1
痛苦的根源,-1
扼死,-1
百废俱兴,1
低三下四,-1
令人大开眼界,1
谒拜,1
相差,-1
充足的,1
严苛,-1
使人不高兴,-1
除掉,-1
联欢,1
回击,-1
阴险,-1
灵妙,1
报废,-1
因时制宜,1
谦卑的,1
前哨,1
冠冕堂皇,-1
幽默,1
臣服,-1
合格,1
亲切,1
在..下挖掘,-1
含恨在心,-1
独具特色,1
碧空,1
患精神病,-1
残局,-1
萃聚,1
申斥,-1
奇计,1
泄劲,-1
使麻木,-1
本着良心,1
才思敏捷,1
无效率,-1
坚信,1
丰腴,1
眉飞色舞,1
偷偷摸摸的,-1
有胆量,1
眷念,1
沆瀣一气,-1
土头土脑,-1
厌倦,-1
搭手,1
活络,1
神不知，鬼不觉,-1
其乐无穷,1
拒给,-1
勒索所得之款,-1
爱吃,-1
吝啬的,-1
偏护,-1
戚然,-1
手不释卷,1
绝无错误的,1
豁达大度,1
窑子,-1
美劲儿,1
牵念,-1
夜以继日,1
高敞,1
忠直,1
死脑筋,-1
不成器,-1
凋谢,-1
蕴蓄,1
轻易停止的人,-1
芳香的,1
违法,-1
无可,-1
繁盛,1
使稀薄,-1
喊叫,-1
奇丽,1
杂质,-1
赠礼,1
不好过,-1
彩牌,1
难达成的,-1
子弹,-1
无过失,1
不赚钱的,-1
拒绝承兑,-1
混浊,-1
范本,1
扯破的洞,-1
板着面孔,-1
草率从事,-1
打乱,-1
味同嚼蜡,-1
廉洁,1
把头,-1
行时,1
急功近利,-1
丢份,-1
败北,-1
大大咧咧,-1
歌颂,1
毁容,-1
动不动,-1
对..徵税,-1
蠢妇,-1
强行,-1
险固,1
老狐狸,-1
华章,1
原封,1
明眸皓齿,1
精确,1
不吉利,-1
人格高尚,1
不愿,-1
背货,-1
嫩绿,1
雅正,1
容易,1
使隐退,-1
稀里糊涂,-1
娇娘,1
无价之宝,1
惊,-1
蛮干,-1
捣鬼,-1
冷淡的,-1
纷华,1
史无前例,1
无希望的,-1
负心,-1
有派,1
悲伤的,-1
相安无事,1
不贞洁,-1
正当,1
贵重的,1
发呜咽声,-1
牢笼,-1
大同,1
吵嘴,-1
无误地,1
留情,1
潦草,-1
鼎鼎,1
非人,-1
吆三喝四,-1
迷宫般,-1
妄动的,-1
心碎,-1
走散的人,-1
痛心疾首,-1
谧,1
左右为难,-1
阻挡,-1
痛苦的,-1
丁冬,1
优柔寡断的,-1
壮观,1
有鼻子有眼,1
阽,-1
正点,1
诡不诡异,-1
没精打采,-1
叱喝,-1
担心,-1
用尽,-1
地狱,-1
不清不白,-1
贫乏,-1
脚步沈重,-1
花朵,1
独断的,-1
求教,-1
恶事,-1
和和睦睦,1
法定的,1
宠信,-1
漏卮,-1
依赖他人者,-1
泪如雨下,-1
亮丽,1
质疑,-1
宝剑,1
趣话,1
不合理,-1
媚外,-1
糊弄,-1
粹,1
下毒,-1
堪虑,-1
不适宜,-1
死囡仔,-1
丑八怪,-1
处刑,-1
虚伪,-1
卖国贼,-1
清晰,1
受吃,1
指导,1
钻牛角尖,-1
仰攀,-1
自慰,-1
健,1
低级庸俗,-1
称赞,1
点卯,-1
一团和气,1
大札,1
勤劳,1
过饱,-1
离群,-1
打败,-1
罪尤,-1
欣幸,1
朗,1
拜拜,1
奸徒,-1
逃税,-1
被分解,-1
不得体,-1
安然无事,1
隐蔽的,-1
拳拳,1
恳切,1
准备参加战斗,-1
败谢,-1
铭心,1
未详细说明的,-1
变空,-1
典型性,1
瘟神,-1
淫书,-1
创刊,1
贴体,1
黑蒙蒙,-1
高档化,1
浑噩,-1
做假,-1
比美,1
妄称,-1
声称,-1
过分单纯化,-1
圣地,1
算啥,-1
绘声绘影,1
赶走,-1
使愤怒,-1
奢华的,-1
零星,-1
猛烈抨击,-1
神秘,-1
愦,-1
丧气,-1
眷爱,1
凉快,1
足智多谋,1
肯顺从的,1
屠杀,-1
雄强,1
拳打脚踢,-1
重打,-1
露头角,1
漂泊者,-1
绝对地,-1
疾苦,-1
坠毁,-1
令人费解,-1
重要的,1
曲曲折折,-1
僵持状态,-1
变色,-1
自私自利,-1
附会,-1
压破,-1
犯过错,-1
围攻,-1
答礼,1
凭白无故,-1
有助的,1
廉洁奉公,1
落落寡合,-1
含糊其辞,-1
出口成章,1
烂老师,-1
清俊,1
凶巴巴,-1
一往情深,1
朴雅,1
体衰,-1
胆寒,-1
知冷着热,1
搞违建,-1
芥蒂,-1
正式脱离或退出,-1
里通外国,-1
绝对可靠的,1
难以明了,-1
忧悒,-1
压倒性,-1
被控犯罪,-1
亡命者,-1
按时,1
沈着,1
豁然,1
不仁不义,-1
最上,1
宓,1
流言,-1
选贤任能,1
国优,1
红红火火,1
称颂,1
殖民地,-1
奠定,1
精神错乱,-1
暗地里破坏,-1
动力,1
穷境,-1
庸庸碌碌,-1
疏导,1
未列计划,-1
与..断绝关系,-1
不舒服,-1
啪地落下,-1
盗印,-1
入时,1
妖雾,-1
持正不阿,1
柔和,1
造谣中伤,-1
一流,1
打先锋,1
有良心,1
实际上,1
良方,1
娴熟,1
惟恐,-1
上等的,1
功亏一篑,-1
约束物,-1
失着,-1
事实胜于雄辩,1
大有文章,1
雄心勃勃,1
害羞,-1
为害,-1
视若无睹,-1
外祸,-1
清算清算,-1
静幽幽,1
救国,1
尖锐的,-1
古怪的人,-1
永世长存,1
誓言,1
丧失,-1
特贫,-1
面无表情,-1
暴君,-1
胀大,-1
经纶,1
清通,1
庸医,-1
不觉,-1
引人注意,1
凶犯,-1
认了,1
主动,1
不三不四,-1
聚精会神,1
丽,1
隐隐,-1
细腻的,1
器宇轩昂,1
纯正,1
使人产生不愉快的感觉,-1
赤子,1
愚蠢的人,-1
坦直的,1
不可救药,-1
外伤用,-1
瞎抓,-1
白费,-1
荩,1
兴隆,1
费尽心机,-1
情深,1
精诚,1
宽敞,1
舞弊,-1
和风,1
过火,-1
弄髒,-1
真心,1
冤愤,-1
赤裸,1
有涵养,1
焦急,-1
寡情,-1
押往监狱,-1
解气,-1
爽,1
肯綮,1
使有成见,-1
无欲的,1
冷冷,-1
揭示,1
坏事,-1
愚妄,-1
存余,1
落难,-1
大浪,-1
冷然,-1
满目疮痍,-1
细菌,-1
擢升,1
不自私,1
矮小的人,-1
丰茂,1
勋章,1
讹脱,-1
闷住,-1
名正言顺,1
奕奕,1
崇尚,1
创树,1
妄为,-1
点题,1
歪缠,-1
脱离联邦,-1
出人意表,1
学会,1
与..打仗,-1
饶恕,-1
狠很,-1
异端,-1
创始,1
倒胃口,-1
打开,1
老娘,-1
生怕,-1
不着调,-1
胜仗,1
愁闷,-1
逗人,1
从心所欲,-1
不高兴,-1
逆向,-1
红眼,-1
奇志,1
简明扼要,1
鲜豔的,1
纯净,1
肉脚,-1
干傻事,-1
坏脾气的,-1
卑微,-1
谈言微中,1
不流行的,-1
卷入,-1
发人深思,1
深虑,1
不了,-1
鹊起,1
吸引人的,1
富源,1
如痴如醉,1
登攀,1
迷漫,-1
娟,1
着边,1
噩运,-1
寒酸,-1
汗马功劳,1
击成..,-1
详尽,1
评头论足,-1
乐境,1
忿懑,-1
深信,1
完整,1
故态复萌,-1
绚,1
无凭无据,-1
激情,1
委托,1
大士,1
天兵,1
鬼话,-1
加油门快速前进,-1
见微知萌,1
洞明,1
谢,1
宽坦,1
甜睡,1
投降,-1
随风转舵,-1
不干不净,-1
心醉神迷,1
劣,-1
胡说八道,-1
惨绿,-1
恺,1
使困窘,-1
史诗,1
越境,-1
贫困,-1
碰伤,-1
受骗,-1
散,-1
发贱,-1
落俗套,-1
复合,-1
残缺不全,-1
不甘示弱,-1
大无畏的,1
愣住,-1
摆平,1
坚固耐用,1
扼腕,-1
朗然,1
毛,-1
死者,-1
仿制,-1
得宜,1
光彩,1
贮藏货物,-1
男子汉,1
妙计,1
道谢,1
睿智,1
冷噤,-1
变种,-1
不良,-1
有点儿,-1
高雅简朴,1
冷嘲的,-1
不可预知,-1
合作,1
丰赡,1
拥挤不堪,-1
灰沉沉,-1
微暗的,-1
真他x的虽,-1
不健全,-1
轻灵,1
劣势,-1
特许,1
豪勇,1
老而弥坚,1
弥足珍贵,1
磨杵成针,1
羡慕的,1
精湛,1
形影相吊,-1
见异思迁,-1
眼泪,-1
针刺,-1
寡言,-1
批发,-1
琐,-1
忸怩,-1
双关话,-1
自吹,-1
度越,1
福祉,1
专制的,-1
不怀好意,-1
警觉,1
心灰意冷,-1
饭桶,-1
遁词,-1
不到,-1
使行为不端,-1
窒息,-1
耐看,1
令人愤慨,-1
微微,1
欲呕,-1
免职,-1
畅通,1
端直,1
鞠躬,1
哀求,-1
不关紧要之事,-1
不和的,-1
凌霄,1
凹陷,-1
有判断力,1
受罪,-1
懆懆,-1
颓败,-1
撒气,-1
吃不准,-1
祸胎,-1
繁杂,-1
无涵养,-1
细润,1
欣快,1
寡合,-1
愁容满面,-1
我好恨,-1
清澈,1
无污染,1
惑乱,-1
快乐主义者的,1
出轨,-1
倾销,-1
改头换面,1
恶名昭张,-1
含笑,1
琐碎的,-1
听天由命,-1
不念旧恶,-1
康泰,1
可泣可歌,1
无聊的,-1
使碎裂,-1
难处理的,-1
重任,1
引人深思,1
浑,-1
简短,1
死东西,-1
不落忍,-1
发飙,-1
高效,1
寡味,-1
入室,1
随随便便,-1
灵醒,1
拮据,-1
救援,1
滋补,1
糟透的,-1
诙谐,1
败亡,-1
羞耻的,-1
优柔寡断,-1
久坐,-1
诽谤性,-1
方正,1
通情达理,1
可靠的,1
多义,-1
失业,-1
锖,1
贺匾,1
供给..过强,-1
肆意妄为,-1
赤裸裸淫秽,-1
魔鬼似的,-1
闻名,1
污点,-1
祝愿,1
独裁的,-1
灾害,-1
烂肉,-1
公敌,-1
想像,1
攻击性的,-1
使下垂,-1
蠢动,-1
无疆,1
见义勇为,1
滑溜,1
由衷的高兴,1
清理,1
相反地,-1
把关,1
爽亮,1
高兴,1
撕碎,-1
情意,1
死气沈沈,-1
干休,-1
不明智,-1
秀外慧中,1
黑咕隆咚,-1
大吵大闹,-1
未经,-1
结党营私,-1
虚幻的,-1
一怒之下,-1
赌运气,-1
好处,1
有缘,1
雄劲,1
谢谢,1
节外生枝,-1
忠厚,1
滥捕,-1
妒火中烧,1
狭隘,-1
方针,1
体恤,-1
烨,1
不到案,-1
弄皱,-1
喀嚓喀嚓行进,-1
一见锺情,1
匡济,1
刚愎的,-1
遭受风吹雨打的,-1
多趣的,1
贷,-1
匆匆忙忙,-1
义诊,1
一手遮天,-1
爱河,1
轩豁,1
愧对,-1
明达,1
废弛,-1
那里惹到你,-1
甩得,-1
严酷,-1
赛林良,-1
刀割,-1
深仇大恨,-1
因材施教,1
万古长存,1
鹑衣,-1
无生气,-1
健美的,1
胜景,1
延誉,1
新鲜,1
洁白,1
响而刺耳,-1
斯文扫地,-1
杀人的,-1
暗事,-1
谈吐不俗,1
霸占,-1
沉滞,-1
细心的,1
摆设,-1
恰切,1
精良,1
多情善感,1
文武双全,1
有把握地,1
暴风雨的,-1
煞费苦心,-1
端整,1
如鲠在喉,-1
电贺,1
利欲熏心,-1
哇咧,-1
妙处,1
短见,-1
得心应手,1
平等,1
莺声燕语,1
残酷的行为,-1
看得上眼,1
通过,1
灰心,-1
忿忿不平,-1
穷乏,-1
老派,-1
有益於健康,1
使贫困,-1
啪地一声放下,-1
直盯盯,-1
作怪,-1
党羽,-1
大举,-1
积极的,1
俊俏,1
粗壮,1
铺张,-1
深切注意,1
刁赖,-1
逐渐消耗,-1
心思,1
爪牙,-1
厉,-1
乱成一团,-1
陈腐的,-1
考求,1
违拗,-1
肃杀,-1
实际可行的,1
生气勃勃地,1
躲藏,-1
暗沉沉,-1
高风,1
精奇,1
忘记,-1
爽目,1
狂傲,-1
不像真实的,-1
盛产,1
克服,1
相知,1
顽童,-1
行善的,1
礼遇,1
有恶意,-1
瑞,1
四平八稳,1
要求,-1
蛇蝎心肠,-1
动不动就发脾气,-1
显性,1
五星级,1
光闪闪,1
自告奋勇,1
机敏地,1
互撞,-1
无瑕的,1
撞死,-1
迎刃而解,1
仗势欺人,-1
顺意,1
无魅力的,-1
坏心,-1
茕,-1
炮制,-1
代罪羔羊,-1
拥挤,-1
绞杀,-1
暖流,1
催劲,1
不落窠臼,1
没有负担,1
变黑,-1
无能为力,-1
菁菁,1
谐趣横生,1
悲痛,-1
失神,-1
不安稳,-1
卓越,1
内乱,-1
简要,1
不骄不躁,1
呲,-1
放下武器,1
讶异,-1
贩黄,-1
闹闹哄哄,-1
保送,1
感到可怜的,-1
以怨,-1
胡搅,-1
不能解决的,-1
来路不明,-1
谒见,1
冒失女孩,-1
盗骗,-1
准则,1
了不得,-1
虚言,-1
利国利民,1
逃避,-1
既定,1
免谈,-1
稀松平常,-1
喜剧的,1
急公好义,1
解救,1
动作迟顿,-1
陪伴,1
圆活,1
恭祝,1
龌,-1
宁愿,-1
血腥,-1
贝戈戈,-1
遭殃,-1
乐於,1
进行恐吓,-1
迂夫子,-1
固守的,1
肩摩毂击,-1
忠言,1
亏心,-1
深彻,1
少不更事,-1
骄傲的,-1
孤独,-1
酸味,-1
光顾,1
无中生有,-1
嗔斥,-1
爽心,1
怆恍,-1
悦耳的,1
有耐性,1
可信赖,1
造反,-1
风范,1
浑然,1
催逼,-1
失焦,-1
怒形于色,-1
纯一,1
忧惧,-1
扁一扁,-1
犯法,-1
迷人之处,1
热心肠,1
乾咳,-1
畜生,-1
镇压,-1
混流氓,-1
浏亮,1
热心肠的,1
悱恻,-1
宽亮,1
嘻嘻,1
中计,-1
真真切切,1
顽,-1
枝繁叶茂,1
喧,-1
顺势,1
有..倾向的,-1
苦口婆心,1
赞助,1
一掴,-1
推让,1
显,1
永恒,1
混兄弟,-1
杰出,1
诱入,-1
有先见之明,1
坚定,1
死了,-1
抵事,1
置之不理,-1
自助,1
高潮,1
远去,-1
冗,-1
福星,1
游刃有余,1
羡,1
恶行,-1
狗屁不通,-1
被议论,-1
清莹,1
厌腻,-1
暗藏,-1
哏,1
义,1
具体,1
泼,-1
堕入爱河,1
实意,1
奴颜媚骨,-1
消极,-1
慧,1
艰难险阻,-1
谋反,-1
沈默不语,-1
不智,-1
威风凛凛,1
暗地里,-1
推诿,-1
爽利,1
应酬,1
转嫁,-1
丰年,1
婉啭,1
声誉,1
哭丧着脸,-1
丑男,-1
伤口,-1
矮小,-1
胡吹,-1
倾注,1
疑虑,-1
弄跛,-1
随心所欲,-1
引起紧张,-1
简约,1
有害,-1
元勋,1
灰秃秃,-1
反侧,-1
漏做,-1
抑止,-1
显着的,1
不利,-1
自明,1
设陷阱捕捉,-1
自负的,-1
认头,-1
丧钟,-1
要挟,-1
非真正的,-1
无稽,-1
满腹疑云,-1
娇羞,-1
不关心,-1
风义,1
阴沈,-1
萎靡,-1
名言,1
怒气冲天,-1
拜恳,1
能懂的,1
冲破,1
混战,-1
活力,1
顶礼膜拜,1
吃心,-1
奢侈,-1
马屁话,-1
福利,1
指斥,-1
挥戈,1
垂头丧气,-1
激烈,-1
婉娩,1
周恤,-1
相异,-1
欲哭无泪,-1
低等,-1
蚀坏,-1
坏掉,-1
羡煞,1
宽裕,1
研碎,-1
郑重,1
优先,1
使反感,-1
慎重的,1
煦暖,1
不活泼,-1
传奇性的,1
路人皆知,1
乱吼,-1
俳谐,1
尊称,1
可悲,-1
死蟑螂,-1
悲切,-1
怒喝,-1
飞贼,-1
寡欢,-1
殴打,-1
幼稚,-1
谨,1
飞腾,1
包藏祸心,-1
毒谋,-1
森,-1
滥,-1
至关重要,1
怎样,-1
不会受伤害,1
使抽动,-1
定心丸,1
发自肺腑,1
绵软,-1
义旗,1
胡扯,-1
奥秘,1
弘愿,1
生杀予夺,1
旁若无人,-1
赞歌,1
无意义,-1
花花搭搭,-1
睬,1
磨损,-1
工整,1
丰功伟绩,1
罗唆,-1
自在,1
眉开眼笑,1
饱食终日,-1
自然,1
添乱,-1
中不溜儿,-1
编著,1
盛况,1
谄媚,-1
忠义,1
颤颤巍巍,-1
罪名,-1
笃志,1
吉庆,1
啰唆,-1
桑梓,1
堕落者,-1
误传,-1
憷场,-1
懊恼,-1
不愉快的,-1
欣悦,1
犯杀人罪,-1
郁热,-1
技艺,1
鱼龙混杂,-1
有年,1
好办法,1
关怀,1
没关系,-1
跋涉,-1
恶毒的,-1
坚强的,1
高级的,1
令人无法忍受的,-1
不关心的,-1
经验丰富,1
春光,1
不受欢迎,-1
暴发出来,-1
芬香,1
圣贤,1
掣肘,-1
有心眼儿,1
热病,-1
衰竭,-1
圆满,1
狂怒的人,-1
娓娓而谈,1
彬彬有礼,1
带来福气,1
拔高,-1
文质彬彬,1
超前,1
法网,1
有顾忌,-1
屌什麽,-1
不敬,-1
惊觉,-1
努力解决,1
潇,1
贴心,1
粼,1
可悲的,-1
怵头,-1
虚张,-1
赤色,1
要强,1
功利的,-1
褴褛,-1
落下,-1
和顺,1
富於的,1
如意,1
阴冷,-1
遂愿,1
价值不高,-1
典礼,1
鸡巴毛,-1
打一打,-1
修伟,1
正好,1
滥打人,-1
空洞的,-1
卑劣,-1
说模棱两可的话,-1
剌,-1
喜夸耀的,-1
精强,1
不周到的,-1
引吭,1
自求多福,-1
可以接受,1
率尔,-1
参加,1
闲言冷语,-1
不顾,-1
令人厌恶的,-1
喜庆的,1
非婚生子,-1
超好,1
冲劲,1
柔嫩,1
满腔热忱,1
肃静,1
掺杂的,-1
令人遗憾,-1
摧毁,-1
狗嘴吐不出象牙,-1
神志委靡,-1
动手,-1
